customerID;gender;SeniorCitizen;Partner;Dependents;PaperlessBilling;PaymentMethod;contractID;Contract;MonthlyCharges;StartDate;EndDate;churn
2786-GCDPI;Female;1;No;No;Yes;Electronic check;E9D84CZnCy;Month-to-month;104.95;2015-11-01;;0
2788-CJQAQ;Male;0;No;No;No;Mailed check;6uKuytG95M;One year;19.45;2018-12-01;;0
2789-CZANW;Female;0;Yes;Yes;No;Bank transfer (automatic);HwU2TTQfkr;Two year;110.3;2014-09-01;;0
2789-HQBOU;Male;0;No;No;Yes;Electronic check;KEotRjQi5W;Month-to-month;80.35;2019-10-01;;0
2790-XUYMV;Male;0;No;Yes;Yes;Credit card (automatic);JKDD6ReYot;One year;85.45;2014-02-01;;0
2791-SFVEW;Female;0;No;No;No;Bank transfer (automatic);9Xrfpy4Ynv;Month-to-month;20.15;2019-04-01;;0
2792-LSHWX;Female;0;No;No;Yes;Mailed check;3XFLe6DiAL;Month-to-month;83.4;2019-12-01;;0
2792-VPPET;Male;0;No;No;Yes;Electronic check;8Ez3YtqFen;Month-to-month;20.5;2019-10-01;;0
2794-XIMMO;Male;0;Yes;No;Yes;Electronic check;7xHV4377tm;One year;60.45;2016-04-01;2020-09-01;1
2796-NNUFI;Female;0;Yes;Yes;Yes;Mailed check;Hd8mgYAvqW;Two year;19.95;2016-03-01;;0
2796-UUZZO;Male;0;Yes;Yes;Yes;Credit card (automatic);H39QHaZHMh;Month-to-month;80.3;2014-10-01;;0
2798-NYLMZ;Male;0;Yes;No;Yes;Credit card (automatic);DbBeKQdiqY;Two year;108.55;2014-02-01;;0
2799-ARNLO;Female;1;Yes;No;Yes;Electronic check;3Z5rZTMVcx;Month-to-month;69.35;2019-08-01;;0
2799-TSLAG;Female;0;Yes;Yes;Yes;Bank transfer (automatic);9a8WDSjCjF;Two year;25.3;2014-08-01;;0
2800-QQUSO;Male;0;No;No;Yes;Electronic check;GhbvSoCggn;Month-to-month;100.3;2016-07-01;;0
2800-VEQXM;Female;0;No;No;Yes;Mailed check;6G5KTAR8oF;Month-to-month;74.75;2019-10-01;;0
2801-NISEI;Male;0;No;No;No;Electronic check;HPrG6QYrGB;Month-to-month;54.95;2018-01-01;;0
2804-ETQDK;Male;0;No;Yes;No;Mailed check;7mpwcj7GGh;Two year;20.55;2014-07-01;;0
2805-AUFQN;Female;0;No;No;No;Credit card (automatic);7iLPgG9iTb;Two year;19.8;2017-12-01;;0
2805-EDJPQ;Female;0;Yes;Yes;Yes;Credit card (automatic);6PYAEDtMiJ;One year;99.75;2015-05-01;;0
2806-MLNTI;Male;1;Yes;No;Yes;Bank transfer (automatic);Fh74NwZszr;One year;105.1;2015-09-01;;0
2808-CHTDM;Female;0;Yes;Yes;No;Mailed check;FbEdZcvJxg;Two year;25.1;2018-02-01;;0
2809-ILCYT;Female;0;Yes;No;Yes;Mailed check;Kvmmg2zdsi;One year;26.8;2017-12-01;;0
2809-ZMYOQ;Female;0;No;No;Yes;Electronic check;9zuvqdejGQ;Month-to-month;101.35;2017-05-01;;0
2810-FTLEM;Female;0;No;No;Yes;Electronic check;HTMZcHeBWn;Month-to-month;50.15;2019-05-01;2020-09-01;1
2811-POVEX;Female;1;Yes;Yes;Yes;Bank transfer (automatic);BzdsNFgZ6K;Month-to-month;88.45;2018-02-01;;0
2812-ENYMO;Male;0;No;No;No;Credit card (automatic);ARCMoMe4AV;One year;54.55;2017-11-01;;0
2812-REYAT;Female;0;Yes;No;Yes;Bank transfer (automatic);HWZu8Nq8QS;One year;20.05;2015-12-01;;0
2812-SFXMJ;Male;0;No;Yes;No;Mailed check;JejuCg3cTh;Month-to-month;20.05;2019-12-01;;0
2815-CPTUL;Male;1;No;No;Yes;Mailed check;Hox958TCTs;Month-to-month;70.25;2019-09-01;2020-02-01;1
2817-LVCPP;Female;0;No;No;No;Credit card (automatic);JapYvDUmk2;Two year;19.4;2015-11-01;;0
2817-NTQDO;Male;0;No;No;Yes;Credit card (automatic);xVeW36SkDH;Month-to-month;45.55;2019-04-01;2020-05-01;1
2819-GWENI;Female;0;Yes;Yes;No;Mailed check;FiWZfRs6rY;One year;19.9;2017-09-01;;0
2821-WARNZ;Female;0;No;Yes;No;Credit card (automatic);6nvqzYKvRc;One year;19.45;2015-12-01;;0
2823-LKABH;Female;0;No;No;Yes;Bank transfer (automatic);JmqEzkLBtg;Month-to-month;95.05;2018-07-01;;0
2824-DXNKN;Female;0;Yes;Yes;Yes;Bank transfer (automatic);3hdfED7Xmk;Two year;71.45;2014-01-01;;0
2824-MYYBN;Female;0;Yes;Yes;Yes;Electronic check;6GZTgCAQ8r;Month-to-month;95.25;2016-12-01;;0
2826-DXLQO;Male;1;Yes;No;No;Bank transfer (automatic);6PavUbHpqR;Month-to-month;29.8;2019-06-01;;0
2826-UWHIS;Male;0;Yes;No;No;Bank transfer (automatic);AdvZxAaWFB;Month-to-month;81.4;2016-04-01;;0
2828-SLQPF;Male;0;No;No;Yes;Bank transfer (automatic);gxgGLPNAr2;Month-to-month;45.0;2018-06-01;;0
2829-HYVZP;Male;0;No;No;Yes;Mailed check;G6DjprdHdc;One year;19.8;2017-08-01;;0
2830-LEWOA;Male;0;Yes;Yes;No;Credit card (automatic);KRomsJVbhv;One year;103.9;2014-12-01;;0
2831-EBWRN;Male;0;No;No;Yes;Electronic check;Hvwcvg4755;Month-to-month;45.9;2019-09-01;;0
2832-KJCRD;Female;0;No;No;Yes;Electronic check;FLpqHb58Lf;Month-to-month;103.65;2016-11-01;;0
2832-SCUCO;Female;0;No;No;No;Electronic check;FNHRdgUvgz;Month-to-month;19.9;2019-11-01;;0
2833-SLKDQ;Male;0;No;No;No;Mailed check;322XskrFqg;Month-to-month;45.05;2020-10-01;2020-11-01;1
2834-JKOOW;Female;0;No;No;No;Mailed check;HLzxXEfcAa;One year;45.9;2018-10-01;;0
2834-JRTUA;Male;0;No;No;Yes;Electronic check;KDFjbjaB9q;Two year;108.05;2014-11-01;2020-10-01;1
2834-SPCJV;Male;0;Yes;No;No;Electronic check;6WGzNerWEm;Month-to-month;84.1;2016-02-01;2020-06-01;1
2839-RFSQE;Female;0;No;No;No;Mailed check;CACCpjDdbo;Month-to-month;20.65;2019-12-01;2020-02-01;1
2840-XANRC;Male;1;Yes;No;Yes;Electronic check;C7k46Nq56W;Month-to-month;93.15;2018-08-01;2020-08-01;1
2842-BCQGE;Male;0;No;No;Yes;Credit card (automatic);FkGq6Vxe6W;Month-to-month;75.35;2016-06-01;;0
2842-JTCCU;Male;0;No;No;No;Bank transfer (automatic);4j6cFB8PY9;Month-to-month;46.05;2020-09-01;2020-11-01;1
2843-CQMEG;Male;0;No;No;Yes;Mailed check;EJ4QKFxrxT;Month-to-month;49.7;2018-01-01;;0
2845-AFFTX;Male;1;Yes;No;Yes;Electronic check;3xnT9UCAuE;Month-to-month;99.8;2017-05-01;2020-10-01;1
2845-HSJCY;Female;0;Yes;Yes;Yes;Electronic check;KhyiryM7s2;Month-to-month;87.25;2019-03-01;2020-05-01;1
2845-KDHVX;Female;0;Yes;No;Yes;Mailed check;9VnyyBRdbd;Two year;68.3;2014-09-01;;0
2848-YXSMW;Male;0;Yes;Yes;No;Credit card (automatic);82bri6VY9k;Two year;19.4;2014-01-01;;0
2851-MMUTZ;Female;0;No;No;Yes;Mailed check;BoG3HATnqi;Month-to-month;56.15;2017-10-01;;0
2851-STERV;Male;1;No;No;Yes;Electronic check;GD6Bcp8rBr;One year;73.0;2017-02-01;;0
2853-CWQFQ;Male;0;No;Yes;Yes;Mailed check;DHKZATPp29;Month-to-month;59.55;2019-12-01;;0
2856-HYAPG;Female;0;No;No;No;Electronic check;EBLJ38jUDH;Month-to-month;68.65;2020-07-01;2020-08-01;1
2856-NNASM;Male;1;No;No;Yes;Mailed check;8CV9hWppNi;Month-to-month;89.55;2016-09-01;2020-04-01;1
2858-EIMXH;Female;1;Yes;No;Yes;Credit card (automatic);4HpefVjw5P;One year;95.85;2015-08-01;;0
2858-MOFSQ;Female;0;No;Yes;Yes;Mailed check;7BAwQsnELz;One year;55.85;2019-07-01;2020-12-01;1
2860-RANUS;Female;1;No;No;Yes;Credit card (automatic);4g7W8UThvY;Month-to-month;85.8;2019-02-01;2020-10-01;1
2862-JVEOY;Male;0;No;No;No;Mailed check;GuFYHoTJBc;One year;19.15;2019-07-01;;0
2862-PFNIK;Male;0;No;Yes;Yes;Electronic check;CD3nyU8E8x;Month-to-month;24.7;2019-12-01;;0
2863-IMQDR;Female;0;No;No;No;Electronic check;ALipihkpeg;Two year;89.65;2014-12-01;;0
2865-TCHJW;Female;1;No;No;Yes;Electronic check;Ak5GUS7RpJ;Month-to-month;89.2;2020-06-01;2020-10-01;1
2866-IKBTM;Female;0;No;No;No;Mailed check;76jKaUC9iQ;Month-to-month;19.55;2019-12-01;;0
2867-UIMSS;Male;0;No;No;No;Electronic check;LcoTzqwuJX;Month-to-month;80.5;2020-07-01;2020-08-01;1
2868-LLSKM;Female;0;Yes;Yes;Yes;Bank transfer (automatic);HNi4cdDRV4;One year;83.65;2014-05-01;;0
2868-MZAGQ;Male;0;No;No;Yes;Electronic check;8XxUjtFSny;Month-to-month;79.25;2019-12-01;2020-01-01;1
2868-SNELZ;Female;0;No;No;No;Mailed check;7EZH6WKQDo;Month-to-month;80.6;2020-01-01;2020-03-01;1
2869-ADAWR;Female;0;No;No;Yes;Credit card (automatic);DMsj8xWtYU;Month-to-month;89.3;2017-01-01;2020-10-01;1
2873-ZLIWT;Female;0;Yes;Yes;Yes;Electronic check;Gi4deJTSmH;Month-to-month;84.85;2017-06-01;2020-10-01;1
2874-YXVVA;Female;0;No;No;Yes;Electronic check;584VNRPe4T;Month-to-month;105.1;2017-03-01;;0
2876-GZYZC;Female;0;No;No;Yes;Electronic check;69t7t4VHnR;Month-to-month;85.95;2018-12-01;;0
2876-VBBBL;Female;0;No;No;Yes;Mailed check;DjvJU6CWP2;Month-to-month;20.25;2019-12-01;2020-01-01;1
2877-VDUER;Female;0;Yes;Yes;No;Mailed check;5sDwvm8zVe;One year;40.9;2017-02-01;;0
2878-DHMIN;Male;0;Yes;Yes;No;Electronic check;JgeXnmvxDD;One year;19.9;2017-02-01;;0
2878-RMWXY;Male;1;Yes;No;Yes;Credit card (automatic);397hgbpErP;Two year;102.65;2014-01-01;;0
2880-FPNAE;Male;1;Yes;No;Yes;Electronic check;6MoHYHvpnF;Month-to-month;74.2;2019-11-01;;0
2882-DDZPG;Female;0;No;No;No;Bank transfer (automatic);HfvQkNK2ky;Month-to-month;19.45;2019-01-01;;0
2882-WDTBA;Male;0;Yes;Yes;Yes;Bank transfer (automatic);8tFdkWnXsD;Two year;75.75;2014-04-01;;0
2883-ILGWO;Male;1;No;No;Yes;Bank transfer (automatic);8EEeUs2HyT;Month-to-month;104.9;2015-04-01;;0
2884-GBPFB;Female;0;Yes;No;Yes;Electronic check;FQ8FPdV93D;Month-to-month;70.3;2017-05-01;2020-04-01;1
2885-HIJDH;Male;0;Yes;Yes;No;Bank transfer (automatic);BYCHRpsN4K;Two year;86.9;2014-04-01;;0
2886-KEFUM;Female;0;Yes;No;Yes;Electronic check;5aejq8CLWZ;One year;107.5;2014-10-01;2020-01-01;1
2887-JPYLU;Female;0;No;Yes;No;Bank transfer (automatic);5soPPov2T3;Month-to-month;45.2;2016-08-01;;0
2888-ADFAO;Female;0;Yes;Yes;Yes;Bank transfer (automatic);Jvp56aAcNS;Two year;21.3;2016-02-01;;0
2889-FPWRM;Male;0;Yes;No;Yes;Bank transfer (automatic);5LiRGUJnsg;One year;117.8;2014-09-01;2020-09-01;1
2890-WFBHU;Female;0;No;No;No;Credit card (automatic);GFBw5ikovw;One year;79.85;2015-02-01;;0
2892-GESUL;Female;0;Yes;Yes;No;Mailed check;K5R5novec5;Two year;19.35;2018-07-01;;0
2894-QOJRX;Female;0;Yes;No;Yes;Bank transfer (automatic);7SCvzjB8rv;Month-to-month;34.0;2018-07-01;2020-08-01;1
2896-TBNBE;Male;0;Yes;No;No;Electronic check;iTZUvg59cE;One year;80.8;2016-09-01;;0
2897-DOVND;Male;0;No;No;Yes;Electronic check;G3SsWik3kU;Month-to-month;69.8;2019-11-01;;0
2898-LSJGD;Female;0;Yes;Yes;Yes;Electronic check;5yAvKciKj2;One year;55.95;2018-12-01;2020-09-01;1
2898-MRKPI;Male;0;Yes;Yes;Yes;Credit card (automatic);B4mbX3Ssug;One year;101.05;2014-05-01;;0
2900-PHPLN;Female;1;Yes;No;Yes;Credit card (automatic);8MEyw7E9tS;Two year;19.55;2014-03-01;;0
2903-YYTBW;Male;0;Yes;Yes;No;Electronic check;FJfr7aRF6q;Month-to-month;44.55;2019-12-01;;0
2904-GGUAZ;Female;0;Yes;No;Yes;Bank transfer (automatic);Cq2TUGg8tS;Two year;84.05;2014-01-01;;0
2905-KFQUV;Female;0;Yes;No;Yes;Credit card (automatic);5QgXTHurKf;Month-to-month;70.4;2019-11-01;;0
2907-ILJBN;Female;0;Yes;Yes;No;Mailed check;7sHc2LXkUQ;One year;20.6;2019-02-01;;0
2908-WGAXL;Female;0;Yes;Yes;Yes;Credit card (automatic);ABLkbFfgXP;Two year;24.95;2015-05-01;;0
2908-ZTPNF;Female;0;No;No;Yes;Bank transfer (automatic);JuCKHpVm5U;Month-to-month;34.85;2017-01-01;;0
2911-IJORQ;Male;0;No;No;Yes;Bank transfer (automatic);CptzxEu882;One year;90.6;2016-12-01;;0
2911-UREFD;Female;0;Yes;No;No;Electronic check;9EcuWRYPBq;Month-to-month;55.9;2017-03-01;2020-06-01;1
2911-WDXMV;Male;0;No;Yes;Yes;Credit card (automatic);NebyBnufjw;Month-to-month;80.55;2018-07-01;;0
2916-BQZLN;Male;0;No;No;Yes;Electronic check;8q5GTvzkzz;Month-to-month;84.75;2018-06-01;;0
2919-HBCJO;Female;0;No;No;Yes;Bank transfer (automatic);BPczyc76DZ;Month-to-month;76.65;2019-12-01;2020-04-01;1
2920-RNCEZ;Male;0;Yes;Yes;Yes;Credit card (automatic);9FkKBFweTA;Month-to-month;69.95;2019-12-01;;0
2921-XWDJH;Female;1;Yes;No;Yes;Electronic check;F57Jw7KMrm;Month-to-month;83.45;2016-11-01;;0
2923-ARZLG;Male;0;Yes;Yes;Yes;Mailed check;KhHDoYAPd2;One year;19.7;2020-01-01;;0
2924-KHUVI;Male;0;Yes;No;Yes;Electronic check;5CmsJfbb2F;One year;100.55;2015-05-01;;0
2925-MXLSX;Female;0;No;No;Yes;Credit card (automatic);AnSCoizGF8;One year;68.95;2017-07-01;;0
2925-VDZHY;Male;0;Yes;Yes;No;Credit card (automatic);ETdZbr8RDn;Two year;88.7;2014-01-01;;0
2926-JEJJC;Female;0;No;No;Yes;Bank transfer (automatic);HPMxdUJua3;One year;20.2;2019-05-01;;0
2927-CVULT;Female;0;Yes;Yes;Yes;Bank transfer (automatic);BWSBXZewfk;Two year;104.05;2015-08-01;;0
2927-QRRQV;Male;0;Yes;No;Yes;Electronic check;5JmLWfzCR8;One year;94.65;2016-03-01;;0
2928-HLDBA;Female;0;No;No;No;Mailed check;Kgx4raF6iC;Month-to-month;20.7;2019-07-01;;0
2929-ERCFZ;Female;0;Yes;Yes;Yes;Electronic check;CosRqHsDDT;Month-to-month;94.2;2020-01-01;2020-09-01;1
2929-QNSRW;Female;0;Yes;No;Yes;Electronic check;GixnkYFMDb;One year;98.25;2015-09-01;2020-05-01;1
2930-UOTMB;Female;0;No;No;No;Credit card (automatic);AtdbpYPoGn;Month-to-month;65.25;2018-01-01;2020-08-01;1
2931-FSOHN;Male;1;No;No;Yes;Electronic check;GdcmYrg4nF;Month-to-month;59.9;2018-12-01;;0
2931-SVLTV;Male;0;Yes;Yes;Yes;Credit card (automatic);7ibTgKanA2;Month-to-month;110.1;2016-09-01;;0
2931-VUVJN;Female;1;Yes;No;Yes;Electronic check;7QMFGSkaKq;One year;94.05;2015-02-01;;0
2931-XIQBR;Female;0;Yes;Yes;No;Mailed check;64P3XL9akb;One year;103.05;2015-11-01;;0
2933-FILNV;Female;0;Yes;Yes;Yes;Mailed check;9rnkXcSTor;Month-to-month;24.4;2019-11-01;2020-01-01;1
2933-XEUJM;Female;0;No;No;No;Mailed check;5WBr8AfbKK;Two year;79.2;2016-03-01;;0
2937-FTHUR;Female;0;No;Yes;No;Electronic check;HgoMN7tdM7;Month-to-month;64.8;2018-07-01;;0
2946-KIQSP;Female;0;No;No;Yes;Mailed check;Eg2WSGhwpd;Month-to-month;33.45;2017-02-01;;0
2947-DOMLJ;Male;0;No;Yes;No;Mailed check;CG4ojm2sHu;Month-to-month;50.6;2020-09-01;2020-10-01;1
2951-QOQTK;Male;0;No;Yes;No;Credit card (automatic);9qZJrXtaEm;Month-to-month;80.8;2020-05-01;2020-09-01;1
2952-QAYZF;Male;0;No;No;Yes;Electronic check;G7yn2xK4cp;Month-to-month;85.3;2020-02-01;2020-07-01;1
2954-PIBKO;Female;0;Yes;Yes;Yes;Credit card (automatic);HC73ZgU5jw;Two year;64.15;2014-04-01;;0
2955-BJZHG;Male;0;Yes;Yes;No;Electronic check;9AwLj368Ey;Month-to-month;80.85;2018-11-01;2020-04-01;1
2955-PSXOE;Female;0;No;No;Yes;Bank transfer (automatic);K7UG97KyQP;Month-to-month;20.2;2020-10-01;2020-11-01;1
2956-GGUCQ;Male;1;Yes;No;Yes;Electronic check;AgFNp4Fhqs;Month-to-month;78.85;2018-10-01;2020-10-01;1
2957-JIRMN;Female;1;No;No;No;Electronic check;3UQXuTzHcW;One year;84.45;2014-11-01;;0
2957-LOLHO;Male;0;No;No;Yes;Bank transfer (automatic);ELKA25tFuk;Month-to-month;45.4;2019-12-01;2020-12-01;1
2958-NHPPS;Male;0;No;No;No;Electronic check;4Ex3Epbw63;Month-to-month;20.85;2018-02-01;;0
2959-EEXWB;Female;0;Yes;Yes;Yes;Bank transfer (automatic);EvSTfdhpY8;Month-to-month;50.9;2016-04-01;;0
2959-FENLU;Female;0;No;No;Yes;Credit card (automatic);osxcvh9pNF;Month-to-month;85.3;2019-04-01;;0
2959-MJHIC;Male;0;Yes;No;Yes;Electronic check;DiVMBSTCBR;Month-to-month;80.35;2020-01-01;2020-05-01;1
2960-NKRSO;Male;0;No;No;Yes;Electronic check;GMcMig3P4x;Month-to-month;85.95;2018-01-01;;0
2961-VNFKL;Female;0;Yes;No;Yes;Credit card (automatic);5SF6CHocCR;Two year;25.95;2014-02-01;;0
2962-XPMCQ;Male;0;No;No;Yes;Electronic check;AEW8n42tCD;Month-to-month;45.15;2020-01-01;2020-03-01;1
2967-MXRAV;Male;0;Yes;Yes;No;Mailed check;Hb4jvwASA7;One year;18.8;2019-12-01;;0
2968-SSGAA;Female;0;No;No;Yes;Electronic check;5C4aoo4ioR;Month-to-month;100.6;2020-02-01;2020-12-01;1
2969-QWUBZ;Female;0;No;No;No;Electronic check;GmTRUxrnyQ;Month-to-month;51.4;2019-11-01;;0
2969-VAPYH;Female;0;No;No;No;Credit card (automatic);Gujc42XXNP;One year;60.5;2014-06-01;;0
2969-WGHQO;Female;0;Yes;Yes;No;Electronic check;Ks6S3aMXaq;One year;69.45;2019-06-01;;0
2971-SGAFL;Female;0;No;No;Yes;Electronic check;7puT3gYcQT;Month-to-month;78.75;2018-12-01;;0
2972-YDYUW;Female;0;No;No;No;Electronic check;FwPbjRH5HR;One year;94.7;2015-04-01;;0
2974-GGUXS;Female;1;Yes;No;Yes;Credit card (automatic);EZEzFG7GFE;Month-to-month;91.95;2017-01-01;;0
2977-CEBSX;Female;0;No;No;Yes;Credit card (automatic);G7vUgobhRr;Two year;90.05;2014-07-01;;0
2978-XXSOG;Female;0;No;No;Yes;Mailed check;Cu3AEb7Qvx;Month-to-month;59.05;2018-03-01;;0
2979-SXESE;Female;0;Yes;Yes;No;Electronic check;JkTcwz6npe;Month-to-month;94.4;2018-08-01;2020-01-01;1
2982-IHMFT;Female;1;No;No;Yes;Mailed check;C8Crzwcu4m;Month-to-month;74.45;2019-12-01;2020-01-01;1
2982-VPSGI;Female;0;Yes;No;Yes;Electronic check;CJAD8uokoA;Month-to-month;94.0;2019-12-01;2020-11-01;1
2983-ZANRP;Female;0;Yes;Yes;Yes;Bank transfer (automatic);CkUTCKgibf;Month-to-month;73.55;2020-03-01;2020-05-01;1
2984-AFWNC;Female;0;No;No;No;Electronic check;BLZ3DBoorj;Month-to-month;95.4;2019-10-01;;0
2984-MIIZL;Male;0;No;No;Yes;Bank transfer (automatic);EJeKJVFvkn;Month-to-month;74.8;2020-02-01;2020-06-01;1
2984-RGEYA;Female;0;Yes;Yes;No;Bank transfer (automatic);4gbxPG7uP8;Two year;19.75;2014-04-01;;0
2984-TBYKU;Male;0;Yes;Yes;Yes;Credit card (automatic);3ywdHfQEMh;Two year;104.9;2014-01-01;;0
2985-FMWYF;Female;0;No;No;Yes;Electronic check;33mcqfi8rw;Month-to-month;93.5;2018-02-01;;0
2985-JUUBZ;Male;0;Yes;Yes;Yes;Electronic check;8NQBe9mGjh;Month-to-month;74.55;2016-09-01;;0
2987-BJXIK;Female;0;No;No;No;Mailed check;3pWQtXwvpv;Two year;84.7;2014-03-01;;0
2988-GBIVW;Female;1;Yes;No;Yes;Electronic check;5tpyAh5Ds9;Month-to-month;90.85;2014-03-01;;0
2988-PLAHS;Female;0;No;No;Yes;Electronic check;BhYrqPaUPu;One year;69.95;2019-10-01;;0
2988-QRAJY;Male;0;No;No;Yes;Credit card (automatic);3tfrzPgtxH;Two year;110.05;2014-04-01;;0
2990-HWIML;Female;0;No;No;Yes;Electronic check;7vztjTUhbU;Month-to-month;89.5;2019-11-01;2020-05-01;1
2990-IAJSV;Male;0;No;No;No;Bank transfer (automatic);FDEEXqcVYq;Two year;92.0;2014-01-01;;0
2990-OGYTD;Female;0;Yes;No;No;Bank transfer (automatic);HapkqZvQBN;Two year;86.15;2014-06-01;;0
2995-UPRYS;Female;1;Yes;No;Yes;Credit card (automatic);BgGybR8RZs;One year;99.2;2017-06-01;2020-10-01;1
2995-YWTCD;Female;0;Yes;Yes;Yes;Bank transfer (automatic);9XTrfsSEy7;Two year;24.9;2018-06-01;;0
2996-XAUVF;Male;0;No;No;Yes;Mailed check;6VPcaLheiY;Two year;40.05;2014-03-01;;0
2999-AANRQ;Female;0;No;No;No;Credit card (automatic);DUcWEpvnSw;Two year;71.05;2018-04-01;;0
3001-CBHLQ;Male;1;Yes;No;Yes;Electronic check;DNTr59UYeA;Month-to-month;104.9;2017-11-01;2020-07-01;1
3001-UNBTL;Male;1;Yes;Yes;Yes;Electronic check;G9FUrtJiWs;Month-to-month;103.95;2017-08-01;;0
3002-WQZWT;Female;0;No;No;Yes;Electronic check;8o84j39UE9;Month-to-month;74.2;2017-08-01;;0
3003-CMDUU;Female;0;Yes;No;Yes;Electronic check;6UnLgbhDoV;Month-to-month;95.15;2017-12-01;;0
3005-NFMTA;Male;1;No;No;Yes;Electronic check;AgjFBUvWCg;Month-to-month;98.8;2015-08-01;2020-03-01;1
3005-TYFRD;Female;0;Yes;No;Yes;Credit card (automatic);AwiBBYDscc;Month-to-month;103.65;2015-06-01;;0
3006-XIMLN;Female;0;No;Yes;Yes;Bank transfer (automatic);CL4Tqjf2mq;Month-to-month;94.2;2020-08-01;2020-10-01;1
3007-FDPEA;Female;0;No;No;Yes;Bank transfer (automatic);75SqAuG2uh;Month-to-month;20.7;2019-11-01;;0
3009-JWMPU;Male;0;No;No;Yes;Electronic check;6oLjqa7Y4U;One year;96.75;2015-03-01;2020-05-01;1
3011-WQKSZ;Male;0;No;Yes;Yes;Electronic check;9HNirNpaN7;Month-to-month;20.0;2018-06-01;;0
3012-VFFMN;Female;0;Yes;Yes;No;Mailed check;JeN8NhaWdW;Month-to-month;20.65;2019-06-01;;0
3014-WJKSM;Male;0;Yes;No;Yes;Credit card (automatic);8HQH2rksL2;Month-to-month;75.3;2017-08-01;;0
3016-KSVCP;Male;0;Yes;No;No;Mailed check;37GBDQ4STu;Month-to-month;33.75;2017-08-01;;0
3018-TFTSU;Male;0;No;No;No;Bank transfer (automatic);A2Z2maL2VQ;Month-to-month;81.7;2019-11-01;2020-11-01;1
3021-VLNRJ;Female;0;No;Yes;Yes;Credit card (automatic);J9Z8fixiaE;One year;70.8;2015-11-01;;0
3022-BEXHZ;Male;0;Yes;Yes;Yes;Bank transfer (automatic);DyuZ9CpKAa;Two year;111.2;2014-06-01;;0
3023-GFLBR;Female;0;Yes;Yes;No;Credit card (automatic);HHuETHvH8y;Month-to-month;86.15;2017-12-01;2020-09-01;1
3026-ATZYV;Female;0;Yes;Yes;No;Bank transfer (automatic);HtHJwpRcsE;One year;75.1;2016-12-01;;0
3027-YNWZU;Female;0;Yes;No;No;Credit card (automatic);EnCnr2V7Qh;Two year;25.0;2014-09-01;;0
3027-ZTDHO;Male;0;No;No;Yes;Electronic check;GRPVczSYRa;Month-to-month;89.9;2020-08-01;2020-09-01;1
3030-YDNRM;Male;0;No;No;Yes;Electronic check;6QAokjpQBk;Month-to-month;74.85;2019-05-01;;0
3030-YZADT;Male;0;No;No;No;Mailed check;CnbBfRZX5y;Month-to-month;44.95;2020-01-01;2020-10-01;1
3030-ZKIWL;Male;0;No;No;No;Mailed check;BvzvYeb8cT;Month-to-month;20.05;2019-12-01;;0
3034-ZBEQN;Female;0;Yes;No;No;Mailed check;GpnzANzVWT;One year;34.7;2016-10-01;2020-10-01;1
3038-PQIUY;Female;0;No;No;Yes;Bank transfer (automatic);7iJTUPGBw7;Month-to-month;66.15;2016-11-01;;0
3039-MJSLN;Male;0;No;Yes;No;Bank transfer (automatic);9gEnwYUEcF;Month-to-month;20.2;2019-10-01;;0
3043-SUDUA;Female;0;No;No;No;Bank transfer (automatic);A8jsg5F4an;Month-to-month;19.9;2017-05-01;;0
3043-TYBNO;Male;0;No;No;No;Mailed check;DHwQJhDKas;Month-to-month;60.65;2019-10-01;;0
3045-XETSH;Female;0;No;No;Yes;Electronic check;CbJTj86LBC;Month-to-month;94.85;2019-03-01;2020-01-01;1
3049-NDXFL;Female;0;No;No;No;Mailed check;3x7J4WsVYQ;Month-to-month;85.8;2020-09-01;2020-10-01;1
3049-SOLAY;Female;0;Yes;No;Yes;Electronic check;4ke29R9BRr;Month-to-month;95.2;2020-09-01;2020-12-01;1
3050-GBUSH;Female;0;No;No;Yes;Credit card (automatic);HScMXeQcTW;Month-to-month;34.8;2019-10-01;;0
3050-RLLXC;Female;0;Yes;Yes;No;Credit card (automatic);ZR4o5zyvwC;Two year;81.25;2015-05-01;;0
3055-MJDSB;Male;0;No;No;Yes;Mailed check;H6QDebf7hr;Month-to-month;24.6;2019-04-01;;0
3055-OYMSE;Female;1;No;No;Yes;Credit card (automatic);87E2g6HtW4;Month-to-month;73.8;2015-08-01;;0
3055-VTCGS;Female;0;No;No;No;Credit card (automatic);BcaQm5tDPD;One year;58.55;2014-10-01;;0
3057-VJJQE;Male;0;No;No;No;Mailed check;Gk5McGFttR;Two year;55.25;2017-02-01;;0
3058-HJCUY;Male;0;Yes;Yes;Yes;Electronic check;D5ZTnZksSN;One year;102.6;2017-03-01;2020-08-01;1
3058-WQDRE;Male;0;No;No;Yes;Bank transfer (automatic);5bfshthDnm;Month-to-month;25.15;2018-12-01;;0
3059-NGMXB;Male;0;Yes;Yes;No;Mailed check;3W4F5YNXkh;Month-to-month;69.2;2018-11-01;;0
3061-BCKYI;Male;0;No;No;No;Mailed check;JX3YDVdjsm;Month-to-month;19.9;2018-11-01;;0
3062-ICYZQ;Female;0;Yes;Yes;Yes;Electronic check;56xLMY5o5g;Month-to-month;93.8;2015-10-01;;0
3063-QFSZL;Female;0;No;No;Yes;Electronic check;KqY6BvDKEs;Month-to-month;55.4;2020-10-01;2020-11-01;1
