MeanMonthlyUsage;MeanMonthlyUsage_t1;MeanMonthlyUsage_t2;MeanMonthlyUsage_t3;MeanMonthlyUsage_t4
911.643;961;945;1028;939
37.61125423728813;38;46;39;169
2743.592;2836;2914;3058;8727
2431.407333333333;2901;2819;2573;5112
6666.335517241379;7228;6834;9495;21786
2702.4790000000007;2946;3445;3187;5510
3678.0275517241375;3742;3978;3734;8481
911.2075769230772;1068;1093;946;1000
2175.7035;2399;2329;2185;5872
2248.042000000001;2346;2635;2302;3654
445.43408823529404;447;485;522;992
1301.8648;1315;1311;1427;3690
891.9504285714286;923;977;1263;1134
1282.6486249999996;1287;1373;1468;1366
2600.3100476190484;2931;3002;3331;4190
3874.726;4485;4092;5989;7646
8520.9016056338;8664;8716;9380;17105
2835.45040909091;2953;3069;3316;10719
26.53160869565217;28;28;26;31
465.154375;509;487;532;523
354.6728;404;418;416;556
712.2634098360654;762;840;894;2542
2209.5016666666666;2230;2314;3298;7322
264.7787346938776;273;324;280;281
171.14150000000006;174;212;173;424
2906.9618644067796;3368;3091;3191;4907
5136.122;5842;5544;5517;6062
266.83900000000006;276;271;346;707
426.19340540540543;439;436;460;593
1621.0580000000007;1973;2118;2512;1662
1925.182;2023;2037;2105;7524
818.2132962962959;851;1050;834;1078
4536.6474117647085;4765;4806;5434;6461
1900.505;2131;2060;2420;6306
29.081;35;34;37;29
6733.633111111109;8094;6965;7419;26896
2551.4265217391307;2834;2588;2848;3247
4311.911;4385;4384;4853;15155
120.10433333333332;134;137;137;302
2232.065857142857;2237;2278;2451;2816
2891.824;3255;3066;3935;3371
3447.8254545454547;3471;3783;3456;4450
3915.6186470588236;3920;3946;4488;14283
5254.938;5469;5992;5860;8706
770.8418461538462;788;815;774;2490
2262.0986666666668;2268;2265;3597;2397
2982.252885245901;3159;3354;3334;7648
4136.673818181818;5105;5197;5054;13965
2424.2912962962964;2872;2686;2619;6477
8558.300636363636;8581;10149;12750;14461
139.79230434782605;153;156;160;651
441.4162857142857;454;517;569;510
1870.5709552238807;2232;2015;1989;5195
1384.995666666667;1410;1475;1573;2358
6669.576000000001;7937;6983;8051;6794
7604.152484848486;7645;9543;7798;21393
5111.4945;5396;6095;6177;6433
3132.5009999999997;3145;3399;3342;12079
2521.6328181818176;2712;2527;2550;2982
792.7771428571427;802;859;855;1892
753.1379999999997;810;768;971;1330
1061.7666153846153;1289;1072;1137;1138
3475.3195714285716;3750;3673;5105;7657
1444.57;1638;1456;1465;2164
2248.680375;2734;2369;2345;6553
477.5026923076925;519;507;530;1414
4452.984249999999;4719;4528;6469;16272
5506.262586206897;6184;6578;5956;9374
4619.70823076923;5171;5243;5504;9082
3492.1544242424243;4001;3523;3998;3549
2090.4914782608703;2653;2158;2411;2463
1886.510617647059;1967;1983;2023;6793
2993.567070175437;3643;3046;3016;5582
5171.052238805971;5636;6311;7452;11641
6683.5322727272705;7912;7840;7190;14411
4116.414499999999;4359;5123;4319;7405
492.97431250000017;493;592;531;1197
1615.809;1756;1632;1659;1944
1110.9009655172417;1327;1110;1184;1197
141.6094782608696;153;154;179;299
1519.8007142857148;1603;1594;1760;2592
3426.004764705883;3820;3814;4109;10040
1772.1312500000006;1936;2068;2098;2191
3024.135849056604;3043;3280;3566;4011
4257.626;4301;4799;6381;6698
171.05498591549298;172;187;212;324
1587.495285714286;1600;1589;1668;1656
2831.8105714285725;3174;3116;3776;3324
3173.030230769231;3264;3224;3523;4279
227.61033333333336;232;249;336;372
4549.460285714285;5070;5236;5722;9902
2845.819841269842;3533;3093;4441;3035
822.4094126984128;903;829;884;1123
2120.957000000001;2151;2142;2325;9018
540.61;551;601;856;1167
5098.115714285715;5588;6116;5202;9886
593.7285384615385;674;600;612;656
1371.351;1383;1475;1929;1484
1079.476;1214;1161;1533;1115
4511.5466000000015;4577;5589;6245;13807
4262.7455;4462;4301;5301;4826
385.6846666666667;444;386;482;1150
1866.3669090909095;1908;2314;2650;1884
482.333;483;493;506;712
4180.0975;4722;5681;5989;9817
2.084676056338028;2;2;2;5
250.2745714285714;288;316;252;252
1753.247;1863;1852;1799;5365
305.35340740740736;322;341;362;347
799.7534626865672;804;809;843;2283
4482.545999999999;4578;4820;4551;4535
5672.220333333334;5934;6684;8266;16589
417.39381818181823;505;464;421;679
772.5202941176469;946;775;787;943
1188.6759436619718;1273;1230;1863;3177
1862.3446666666666;2276;1982;1872;2580
507.4758571428572;522;512;630;1846
4357.43776923077;4639;4612;4614;7165
418.89599999999996;460;454;440;1584
304.6607142857143;374;304;413;498
3484.284571428572;3659;4300;5628;3526
5391.813125;5420;5861;5752;5619
2297.937;2397;2337;2599;2489
73.721;75;75;83;291
1242.3340000000005;1514;1286;1532;1371
4624.761714285714;5145;5973;4777;12260
380.8560588235295;391;440;392;474
428.3445;470;443;500;575
7147.912545454546;8138;7163;7303;11992
2093.448846153847;2131;2093;2149;2516
7946.491999999999;8528;9332;10565;16066
3909.417166666666;4441;4030;3917;6050
386.6456551724138;453;466;457;1055
407.92705405405405;413;410;629;556
329.9074647887323;332;369;387;639
897.8410000000001;928;968;913;1618
6397.419637681161;6799;7477;6532;7572
5605.3629999999985;5878;6294;6694;8103
3375.4322075471696;3589;4142;3889;4461
1393.8359999999998;1651;1521;1921;2525
2906.5405384615387;3275;3044;4075;5296
1700.4571194029854;1736;1896;1867;2281
4135.269571428571;4147;4221;6683;5208
3716.0609999999997;3866;3981;4613;6732
2775.6620000000007;2904;3186;3012;4190
862.9052542372881;930;1088;942;970
4460.863235294118;4927;4470;5489;4476
5118.948641791045;5519;5118;5693;13410
6370.75061111111;6410;7068;7688;12773
2840.477222222224;3625;2916;3540;7344
1670.201176470589;1785;1912;1853;3246
187.32225000000003;194;193;188;824
461.23905555555575;499;475;479;520
3544.682;3691;4249;4258;3860
3356.847478873241;3494;3761;3581;3533
2349.7677058823515;2406;2637;3179;3907
1063.3490447761194;1120;1170;1688;1179
232.8856521739131;233;240;260;556
6200.764000000001;6539;6828;7035;7577
92.77200000000003;101;119;105;233
5477.6658333333335;5944;7167;8408;6276
437.0145873015873;501;573;678;1973
3166.8595000000005;3466;3560;3551;5545
513.0693333333332;513;528;514;1116
1400.0886764705883;1501;1447;1872;1528
355.88336619718314;427;385;389;801
416.953;420;453;523;806
3523.3450563380284;3524;4582;3938;3994
350.0211250000001;352;431;431;408
20.267;22;20;20;53
60.95606779661017;68;61;89;149
2290.9116666666664;2622;2974;3284;2400
1038.1185999999998;1249;1326;1090;1392
11350.322800000002;12935;11928;12937;11933
8658.307829268293;9453;10218;11293;16954
427.42573584905676;545;433;463;951
1614.457;1804;1626;1851;2743
4236.4775;5057;4971;5720;5012
1260.125777777778;1264;1342;1347;5202
785.0438000000003;808;794;785;842
8688.47295652174;9410;8897;8981;9795
1150.0144090909093;1252;1370;1193;1150
2542.06;2664;3077;3207;7289
7167.71881690141;8079;8252;10571;16919
64.25228571428572;71;75;69;64
5718.828538461539;6334;6983;7531;6311
4956.450833333333;5644;5513;6103;19273
789.8456521739133;909;850;1061;877
162.79177777777775;163;181;206;552
4679.920484848485;4819;4933;7147;12506
1800.4388333333332;1880;1917;2537;3577
868.0142982456142;1014;1007;1072;1856
1959.8183809523816;2122;2319;1993;5675
479.14599999999996;572;537;731;811
1079.8313636363637;1214;1218;1283;1556
170.69896296296298;190;219;236;226
930.609285714286;1023;1114;1070;2030
2441.125857142856;2497;2617;3990;5300
5396.95894117647;5735;5440;7660;23759
1659.8059999999994;1667;1717;1696;1923
697.1894366197183;742;825;736;1075
302.11333333333334;304;308;310;1196
1589.8673661971832;1825;1711;1616;1663
10446.775492537308;11552;11625;11499;45237
330.06900000000013;380;380;349;394
4747.940862068966;5581;5048;4969;7750
1369.6891311475415;1441;1807;1428;4315
1505.474285714286;1643;1532;1612;5055
4064.410103448277;5015;4851;4577;4488
292.4068450704225;307;293;443;848
1512.185;1642;1664;1559;5940
2729.390000000001;2766;2729;2931;10329
3883.874368421053;3938;4284;4004;9180
6838.053249999999;7100;7100;9323;12391
270.1329999999999;305;313;297;409
3791.2321428571418;3791;4021;4752;5214
1489.4339523809522;1691;1490;1504;4982
4376.1804;4971;4786;6834;4764
262.3031111111111;269;282;267;386
952.298;1080;967;1166;1047
5327.6561111111105;5794;6940;7132;17046
1017.4096666666666;1108;1136;1431;3195
384.744;392;491;591;1342
5469.947000000001;6063;6837;5914;14829
5439.30975;5457;5972;5529;7053
2465.49640677966;2607;2523;3526;8648
2475.5475135135143;2736;3045;2666;9549
2840.3641034482757;2957;2984;2867;3421
266.4046;279;349;380;649
2040.7670526315796;2456;2116;2054;2574
6135.591967741935;6547;6318;6851;6229
1154.0224603174602;1169;1404;1452;1830
1248.1807142857142;1309;1250;1792;2308
3356.4414;3933;3415;3905;6338
6675.071357142859;7526;6796;6931;6861
231.44966666666664;234;240;339;441
1288.0553559322036;1374;1596;1658;2217
2659.6300476190468;2744;2933;3238;5849
826.057;868;862;843;1365
1513.6166666666666;1531;1630;1760;6200
4511.330714285715;4513;4669;7567;5467
4886.8014;5388;5424;6472;7264
1629.8958181818186;1689;1884;2122;2675
1257.3307540983612;1550;1295;1375;1907
4137.612;4215;4713;5762;6772
2988.8748275862067;3098;3632;3374;3022
1965.2454193548388;2279;2002;2275;4210
2225.006126760563;2248;2242;2250;2552
2962.909000000001;3232;2963;3040;4036
13520.955;14339;14354;14757;26143
1146.857;1210;1294;1420;1602
16417.93631707317;18644;19668;17282;18910
8824.184428571429;8835;9969;9617;10242
128.04928571428573;134;135;190;386
672.6367142857142;677;806;757;724
102.114625;106;110;133;116
5678.429777777779;6138;6367;6745;13797
2125.8862676056347;2176;2151;2690;2578
261.00020689655173;317;292;283;316
776.8508571428571;808;901;824;1163
607.3062857142858;637;710;791;999
195.25;205;199;286;230
1052.6438846153846;1188;1099;1360;1322
531.975;551;556;571;1325
2385.054;2468;2440;2463;4322
294.3934242424243;357;320;419;301
272.83884615384613;302;273;277;388
1365.942142857143;1475;1365;1563;1636
2692.8773333333343;2724;2746;3859;2868
0.0;0;0;0;0
13459.84878873239;16314;14074;13912;41531
6776.770181818182;7354;6845;7634;9084
564.831625;620;570;909;1497
2483.505333333334;2686;2654;2724;3334
542.2030140845072;611;552;713;617
3237.2990000000004;3704;3692;4677;4404
8111.953999999999;9382;10308;10678;27408
1178.5077777777776;1219;1304;1719;1431
1624.5120000000004;1624;1722;1841;6093
2988.6284444444445;3087;3398;3351;3343
2263.391411764706;2551;2679;3132;2403
2254.318142857143;2319;2292;2608;3165
9260.493;9366;10864;13815;13358
4071.823777777777;4542;4184;4413;8058
6089.548000000001;6801;7286;8865;19233
1042.2915416666665;1189;1119;1639;1636
1981.0425;2445;2693;2513;4273
5477.103500000001;6819;5509;9839;6938
3766.973352941176;4345;4090;4616;4726
2311.060411764705;2376;2521;2354;5820
140.67508955223886;151;167;186;512
1282.471;1308;1545;1440;2166
1339.6954782608693;1469;1460;1908;1456
3841.224410256409;3916;4165;4133;6439
806.5474137931035;986;1100;911;881
15064.306;15207;15559;15094;16349
17371.9155522388;19153;17984;28567;18074
1199.59;1231;1289;1395;3008
1848.1395357142853;1945;2023;1865;6565
2074.133896551725;2235;2662;2222;6167
4292.686571428571;4590;4315;4390;6470
4088.6485507246375;4289;5244;5695;4100
3870.41;3873;4380;4138;7989
8718.280111111111;9562;11919;11464;18781
6893.699058823529;7169;7610;8175;14957
1943.0851428571432;2112;2148;2072;2161
1847.8375517241384;1865;1859;1934;6409
2042.574444444445;2132;2073;3015;2106
1249.897909090909;1321;1322;1286;1524
2135.1548181818184;2188;2450;2219;4759
2379.9361304347826;2573;2959;2417;3345
1822.3606417910446;1883;1905;2038;2688
4230.956;5039;4715;5385;4256
161.119;182;186;209;285
526.9153846153846;551;637;710;1791
25.62688888888889;26;27;27;36
593.7124545454546;642;699;656;700
3849.3070000000002;4544;3960;4385;9494
1528.904;1556;1905;2244;2533
1474.4519607843138;1849;1933;1747;2885
519.6794507042254;521;608;550;1361
3969.2804117647065;4253;5422;3986;5585
3144.824870967741;3855;3340;3146;4087
3137.670333333334;3465;3529;5082;3180
7326.071000000001;8723;8271;7367;8126
205.0196274509803;242;274;216;341
4538.061;5187;4800;7000;6570
7183.5492857142835;7348;7654;7328;8316
4971.65;5489;5345;4994;5268
726.2765384615385;737;748;726;908
4850.111333333336;5546;5194;5218;6973
1609.568142857143;1886;1764;2086;4253
1556.3655098039214;1818;1666;1838;3220
11451.801058823528;12354;11703;11988;26632
1288.2689130434785;1418;1608;1480;2141
908.2957500000003;909;910;941;1852
756.8932222222224;782;798;862;1026
225.48514925373144;248;225;290;583
2372.9448181818184;2405;2520;2460;6046
1082.2497142857142;1163;1272;1153;1226
3770.912;3939;3849;3801;6169
2829.691095238096;3205;3163;3074;3241
5688.646258064517;6557;5785;8256;7415
3211.498;3414;3247;3960;5679
3867.9514603174603;4074;4001;4660;17099
917.9622857142856;920;1013;958;4161
7629.251999999998;8305;9073;7636;9634
5438.903192982458;5900;6741;6528;21227
12799.022526315786;13963;13731;13060;25700
745.3434000000002;896;798;764;1582
5149.49;5388;5301;5283;10004
1023.674507936508;1082;1037;1034;2684
4854.9615;5510;5608;8546;13031
1840.569507042254;2008;1995;2400;2553
1398.7942592592597;1593;1617;1462;4649
1126.8358620689655;1126;1241;1285;2606
4950.432;5333;4990;6706;11719
1045.531971014493;1083;1077;1409;4152
962.102;1063;997;1136;1238
1806.2107272727274;1977;2456;2426;4419
3465.266522388061;3575;4222;4385;12103
4272.107;4492;5600;4840;10753
168.07696296296297;172;178;174;196
1597.729;1715;1664;1733;2116
1188.673;1219;1358;1702;1741
1035.237;1042;1215;1286;2231
4219.779787878787;4829;4301;4278;6156
430.19965573770486;435;474;516;598
1033.5379999999998;1038;1127;1054;1967
475.117;489;475;710;1638
340.21125;394;383;361;465
723.3066176470588;724;741;795;777
6507.4405;7301;7741;6956;11520
2471.486000000001;2974;2794;2521;2554
594.7841830985916;706;632;761;594
661.7360000000001;663;667;692;1579
929.122;1025;1057;1250;1592
968.834;969;994;985;999
542.193;646;588;604;899
867.3999999999999;871;952;1003;1664
2170.581;2385;2212;2271;5001
496.1670491803279;574;532;543;1274
172.70711764705882;179;182;179;279
1392.9916551724136;1422;1447;1541;1960
5842.675764705883;6951;6752;9368;12256
2616.353;2687;2657;2716;4424
2895.3370169491527;3117;2902;3061;3571
10566.480235294117;10647;11867;10722;19651
168.87457692307692;172;171;180;641
3755.863;3797;3931;4452;14323
1933.5933333333328;1957;2035;1946;3590
270.838;323;312;296;462
1003.3730909090907;1209;1115;1622;2320
1915.7584507042245;1991;2027;2480;6856
801.1389999999999;872;810;822;2401
77.42973913043475;81;77;91;142
86.53850000000001;98;96;131;239
3055.1795675675676;3576;3344;3715;3991
1394.281323529412;1410;1477;1446;1828
183.87533333333332;189;237;235;427
3935.1230000000014;4088;4184;4149;4190
3620.665888888889;4027;3844;4213;4263
668.3276666666667;683;829;833;853
7838.399749999999;7948;8255;11839;19342
4665.738;4945;4797;4665;8198
637.355;685;654;748;1162
124.2947037037037;131;148;170;229
3638.0115714285716;3655;3650;3696;3713
2490.169732394365;2523;2512;2689;6646
179.78485714285713;186;183;231;211
6498.381153846153;6929;8688;7208;7649
143.75203571428577;157;144;151;381
5011.432666666667;5230;5701;5493;10469
487.46392857142854;570;490;497;798
990.6215555555556;1063;1287;1267;3237
702.744375;752;922;1003;1092
2059.29831884058;2071;2287;2613;3981
1076.0812647058826;1097;1093;1377;1291
5177.174400000002;5950;5218;6818;8198
1700.9087735849066;1753;1758;2527;2454
13810.442;13953;13942;19505;14330
1585.2598;1886;1669;1606;4483
835.319875;908;849;1283;1710
1935.118571428572;2088;1948;2562;3031
2199.951098591549;2433;2476;2391;6180
9389.782;9810;9458;9705;16644
1494.6682352941175;1649;1656;1572;1862
6005.928000000001;6637;7008;9844;7722
410.091;440;545;447;583
102.21028571428572;103;103;121;196
3644.447791044776;3697;4503;3982;9878
2640.702307692308;2749;3086;3091;4167
94.21328571428572;94;94;98;255
6816.8229999999985;7916;9125;8510;7227
2222.301;2528;2404;2591;6507
2469.269;2750;2734;2520;8595
3057.890157894737;3090;3197;3648;3522
2253.746263157895;2724;2266;2266;4926
5511.8690000000015;6223;5681;6175;7793
2139.0935000000004;2281;2616;2372;5973
532.2579014084507;664;561;549;554
1339.6483114754105;1382;1373;1605;2115
1564.1829565217388;1590;1785;2439;5086
1386.0231428571426;1611;1443;2110;4894
5904.331;6173;5949;7294;6269
821.5836250000003;910;879;936;2222
695.0597142857142;702;737;766;1886
8808.423;9717;8983;13862;25076
3892.566962264151;4079;3895;5407;3907
4982.335999999998;5831;5100;7200;8337
168.27455555555554;175;174;251;558
1335.7996785714286;1430;1468;1596;2999
2473.325151515151;3015;2481;3243;2485
3436.5871176470587;3580;3436;3881;3493
5603.880666666668;5689;6763;7249;8611
839.5804444444444;867;1014;843;2174
6475.958975609756;6693;6697;6507;6711
2451.759083333333;2760;2594;2856;2535
3448.2297500000013;3779;4014;3835;3667
2031.647;2243;2495;2582;2674
4577.818;4790;4591;5307;5078
2430.172;2509;2916;2731;3442
1669.2094999999995;1827;2183;1732;1920
46.413285714285706;50;47;52;51
3613.697;3614;4224;4680;4603
1165.8236470588236;1240;1185;1610;1882
751.7111408450708;761;962;801;1245
690.4239375000002;832;734;1066;844
2102.206588235294;2146;2160;2165;2458
5754.041264705884;5832;5758;6305;16052
108.00526086956522;121;130;150;197
4728.965333333335;5440;4756;6091;5515
3792.7524545454535;4366;4437;4542;6140
3381.067309859156;3479;3466;3446;8791
3271.3640000000005;3934;4038;3299;13107
45.63181818181818;48;50;54;148
4079.973272727273;4406;4322;4421;4310
1242.8911428571425;1249;1253;1254;1721
619.0923333333334;689;662;931;821
3057.2027727272725;3615;3165;3060;12233
343.901;351;347;491;582
3868.9015;3944;4035;4728;14337
148.4635;170;172;206;486
3672.752;3897;3798;6446;3754
151.09703703703704;152;170;186;486
228.89561538461535;232;250;352;423
4363.593;4728;4959;4462;4553
2591.2666923076927;2652;2753;3113;2750
696.9277272727272;712;916;903;1062
3457.053615384616;4322;3565;4137;6167
4528.676884057972;4888;6209;7253;8710
1560.4388235294116;1601;1796;1636;5383
1337.4836875;1346;1381;1630;2548
6039.7815;6144;6407;6114;7620
12315.623;13961;13604;15736;46605
172.4195;172;179;193;380
1324.0518000000004;1336;1722;1357;4181
5856.3076666666675;6061;6374;8806;8169
12094.2325;12526;12133;16146;35563
4679.447142857141;4693;5260;5624;10581
2298.447;2394;2405;3120;2368
2326.001;2337;2441;3206;3128
2642.2970000000005;2996;2756;3020;6692
467.10899999999987;478;622;489;754
3758.696153846154;4788;4125;4194;3840
707.0540000000003;752;774;713;2428
2327.4852857142864;2651;2418;2398;2424
64.00200000000001;65;64;87;71
2292.9901147540977;2316;2518;2522;5396
16.656;16;17;26;33
252.69474576271182;255;290;308;424
776.536947368421;785;854;781;2628
590.7486666666665;639;622;835;1818
862.8302857142858;934;964;1154;1327
2553.5036666666665;2585;3046;3732;9077
4429.434081967216;4694;4851;4961;5021
3035.5170000000007;3226;3426;3418;3221
739.9528275862068;866;821;828;1294
787.1313333333333;891;797;1197;2833
1921.586426229508;1968;1990;2176;2615
813.7129999999999;848;864;925;2905
